word,num,x,y,z
カッコ,6,2.303966554,-1.844530705,1.687338792
クーポン,6,0.1534533628,0.1440235196,1.348869694
病棟,6,1.686686752,-0.2042401911,0.7646026108
府民,6,1.854709376,1.369565143,0.6880985479
出版,6,3.156388673,4.342781686,-5.546893488
性,6,-10.30350069,-10.10581059,2.49012655
祝日,6,-0.4542892326,2.657367256,2.156719185
デマ,6,0.3664167164,-1.485866136,-1.297929336
セーブ,6,-4.399047532,-0.908491457,-0.6262319275
辺,6,8.625454796,3.830286517,4.052047541
民族,6,-2.1201702,-1.590245672,-3.879715638
達成,6,-8.086386422,3.718048662,-5.070820864
アクセス,6,-7.573521569,5.997172899,3.899804809
魚,6,5.885214951,-3.027635011,4.298793881
記述,6,-6.75948539,-1.846736706,-3.526386878
改憲,6,0.4502663604,0.5377240748,-1.252892404
せき,6,1.854540224,0.3916927176,0.7950477198
現象,6,-5.376240326,-8.239386599,0.7800782418
半,6,2.189840898,0.1449114342,3.276656256
机,6,2.437634137,-3.128714507,2.725498075
ビニール,6,0.1926642824,-2.685421613,5.248888917
ハート,6,1.815424973,-4.234713747,1.199764863
海上,6,0.1421863178,5.362893936,3.541159202
入館,6,-0.3175427153,2.171769304,0.185090784
フォン,6,1.258731116,0.3048689169,0.5076688741
朝刊,6,2.158708967,1.042306224,1.905701433
監修,6,8.460161059,2.823247109,-1.903324187
テック,6,2.18882038,0.7891116887,0.9742556267
エール,6,1.885570136,-0.9288797184,-0.4671972865
喉,6,1.29263618,-5.838694613,0.673122871
握手,6,0.3280249445,-1.014782132,-4.31316587
超過,6,-7.375374653,2.080919352,0.2998918131
流出,6,-0.506115934,0.958336759,1.161274117
ボール,6,-4.462923088,-8.83490796,3.689606933
進行,6,-5.439624849,-0.5682121512,-0.01083250005
道,6,11.20092514,10.44392816,6.833607625
繁華,6,1.130640734,1.139681209,2.661121237
電波,6,-2.70181828,-0.515174755,3.582005902
トレ,6,1.161833131,0.2590045752,-0.1436291473
山,6,18.92236712,5.878562576,1.906640986
犯罪,6,-5.053587864,-1.579921912,-5.491283016
高,6,5.969004377,0.5465185339,5.633669308
要求,6,-11.16590545,2.778521404,-6.033515186
名,6,6.912169039,0.9473000027,-0.2673779912
出現,6,-7.660160112,-0.7169426231,-2.925691351
スポ,6,3.424330403,-1.129951381,1.398724275
柱,6,2.332111965,-2.580782139,4.934790415
働,6,-4.051645624,1.924658788,-1.586785592
メ,6,2.592396289,-0.1980765165,1.41619318
冥福,6,2.057439542,0.09198756882,-0.7736240682
疲弊,6,-4.205723925,2.983463374,-6.239912715
田,6,21.49818415,5.977804357,-1.068058378
毒素,6,-2.661339643,-1.86641604,2.058173371
州都,6,0.2302972216,3.562618991,0.4229372655
言論,6,-2.190488306,-0.778384498,-3.780547723
職,6,-0.7423759107,4.785345091,-6.431427628
中略,6,2.980095823,-1.541685511,-2.175627303
浸透,6,-7.956022916,0.8344311452,-1.660118155
ミーティング,6,0.4495008746,-0.5978933644,-0.7170848078
鍋,6,8.27737758,-1.731081534,0.8687792559
バック,6,1.590328112,-3.016818309,2.335225896
手法,6,-6.612991704,-6.555804535,1.6293164
左右,6,-3.76000566,-4.156045096,4.811697799
接待,6,-0.5038204363,1.565142331,-2.983099817
宣,6,2.560868209,3.386588393,-6.464795027
項,6,-2.09451814,1.483976603,1.622275528
ゲノム,6,-2.489882592,-2.493358788,2.907438366
心筋,6,-0.9514289266,-1.818052331,0.9014777415
バイト,6,-2.633779673,-2.542612889,2.557362707
爆笑,6,4.243982157,-1.024566212,-3.502854525
ソング,6,3.840040967,-1.490760475,0.6708865156
謝罪,6,-3.582960096,1.345965707,-10.95856283
断,6,-6.304879982,0.2533044207,-3.441777486
スナック,6,2.114322704,-0.5090956068,0.7409008042
災,6,0.7942657497,0.8237931612,-1.159912236
スルー,6,-1.086480881,0.1816055783,2.885069729
素材,6,-4.367894581,-6.578445026,5.762409287
進化,6,-7.501987431,-4.851844302,-2.206837433
逆風,6,0.4641897028,-0.6289277351,-0.5170165372
野生,5,0.261233836,-0.609751101,1.422397863
はん,5,2.762952371,-0.1436430672,0.3202716663
荷物,5,-2.616220384,-0.0146336441,6.870525245
コーヒー,5,-1.528270719,-2.128601626,1.982081865
パス,5,-4.359916915,-1.344878471,1.365063763
兼務,5,-1.832286751,5.687852306,-4.56061696
組合,5,3.76100126,8.903144421,3.423843841
ダメージ,5,-8.499185494,-9.723022998,3.137962316
ワールド,5,0.9577034317,-1.040467152,2.104807168
一致,5,-8.623206736,1.52710217,-4.896787056
事象,5,-5.143946092,-4.468302112,-0.3610949843
施行,5,-0.8969220316,16.90066257,-1.607618302
オススメ,5,1.861237425,0.2902942483,0.3553108479
個,5,-4.084786215,-4.749462597,6.109500231
ぐる,5,3.07583053,0.3912327944,0.3669388664
カット,5,-6.438796857,-2.819650644,0.4866744156
息,5,-2.526809907,-0.6866528298,-1.954483245
陳情,5,-2.079570605,3.527302723,-2.136696723
生命,5,-1.014381509,-3.006798794,-1.089188296
資格,5,-6.394429307,1.905927163,-2.291809672
葉,5,6.293897682,-3.629872834,-0.000220261356
態勢,5,-1.579249055,-0.2232439613,1.256254503
ランチ,5,2.31426947,-0.529054055,0.4106398164
特,5,-0.477944394,-3.896764446,2.753563624
アクリル,5,0.480357775,-1.28324538,3.816592489
交響,5,2.908267896,1.128073238,-2.550531402
ランク,5,-4.477079331,-1.572403216,1.105849736
糖尿,5,-0.6591473574,-1.447125994,0.9350284728
下落,5,-4.195831526,3.16824442,-0.8391456939
大半,5,-1.844584398,1.92096857,2.665170608
優待,5,0.04851831223,2.222343304,0.8576095012
クラス,5,-3.188654923,-2.340392768,1.753669498
リクエスト,5,-2.135695784,-1.872349424,-1.845520362
早,5,4.853559693,-1.605049258,-0.8982335258
コンビニ,5,-0.6956458927,-0.08912111132,3.171155384
シ,5,2.779512916,1.14287045,1.987044681
順位,5,-4.738350632,-0.8871621833,0.809980959
ライトアップ,5,-0.3898433891,2.02614897,1.077004802
メロン,5,3.130089719,-0.6707279112,1.909911351
コード,5,-6.58788638,-0.1226953886,4.879915118
河川,5,-0.6417252229,4.594829586,7.206890926
隊員,5,0.8112830345,-1.617573763,-3.314090911
消防,5,0.6717971052,7.548903356,4.335844352
ヨガ,5,1.317705224,-0.595059693,-0.1050740866
典型,5,0.7964646042,-3.439194878,0.355785372
ノロ,5,1.672904831,0.2952796745,0.2585453376
冒頭,5,2.316276016,-4.166322592,-0.6760821198
ダイエット,5,-0.4987149834,-2.185029002,-1.013159387
鬱,5,1.252535732,-1.659728501,-2.226505323
リフレッシュ,5,0.00533736469,0.5815617069,1.261321681
資本,5,-4.175850227,3.151728939,0.6905900436
フォーカス,5,0.6413888943,-0.03925310789,0.4377133904
調子,5,-0.1703237882,-6.328291362,-2.474441758
鑑賞,5,-1.715882073,-0.783651157,-2.231508059
入試,5,-1.352086162,1.953067327,0.1749485491
減免,5,-1.291876337,1.782063986,-0.7472692603
宿主,5,-2.069615622,-3.903216066,0.8656858636
ゲート,5,-1.862432449,-1.016130248,6.723144787
運航,5,-7.440642454,10.33602541,1.515641549
製作,5,-2.031842839,4.718123384,-1.534926558
俳優,5,4.484961529,-2.629776443,-5.79254151
本質,5,-3.367753094,-5.910088665,-2.627710226
新書,5,5.162963515,-1.828010181,-1.590143094
リーダー,5,2.582077013,-2.715769117,-5.814930199
キャンパス,5,6.515581983,6.376579018,6.732561456
ワード,5,-1.668517245,-1.877156616,2.397244893
位置,5,-4.224860271,4.483131593,4.372591188
ゴーグル,5,-0.09081383753,-2.073198022,1.890346113
執筆,5,-2.821046667,1.520216135,-9.783882289
凍結,5,-7.399521415,4.116919849,1.401742527
思想,5,-0.00003842132948,-3.839181037,-6.260760902
信念,5,-1.941753724,-5.432092558,-5.853757137
白,5,9.862684078,-2.792577259,1.298783643
服,5,2.0591601,-2.740867719,-2.982528185
色,5,-0.9503621451,-8.126480328,6.278387206
主演,5,9.353447165,-0.3883435771,-4.830331911
キャッシュ,5,-4.160226611,-1.281815834,3.600162062
促進,5,-4.842125138,4.867698837,4.181693173
告白,5,-0.9795310754,-2.522866618,-10.48849073
南部,5,4.037719939,5.639473862,1.710467025
統一,5,-8.054841018,6.071247603,-2.996083614
天然,5,1.155465384,0.7585178333,4.99492328
癌,5,-2.584773102,-2.474670673,-1.831914888
相互,5,-2.783470282,2.638624021,4.821107624
一丸,5,1.139825746,0.6063865621,-0.7293293733
ノブ,5,2.452155299,-0.4841107695,0.906937247
ホット,5,1.651746504,-0.8223266809,0.8546563116
フォロワー,5,1.077300159,-0.5267474612,0.0926713481
集結,5,-1.879654497,6.523615654,-5.31340595
原則,5,-6.492460705,1.57719529,0.5333725791
ラグビー,5,3.272492064,2.226780977,-1.527427102
損失,5,-8.409243085,-0.8167037362,0.714567358
幅,5,-4.214297531,-3.786439941,9.42745176
テロ,5,-3.497195741,0.4889679127,-3.295186581
抵抗,5,-7.612936471,-2.478220052,-2.060651465
法要,5,2.467649667,0.548164008,-1.560160395
コ,5,2.654877666,-0.007446514883,3.357949177
定額,5,-3.186280404,1.114123928,2.947607372
市販,5,-6.198214203,-0.9399567872,4.250185934
渦中,5,1.376738443,-0.296321318,-0.852820269
龍,5,11.8914559,-0.5028529972,-2.331398185
質,5,-4.522003161,-4.370622655,2.276435153
肝,5,1.561038055,-3.887415721,-0.2021576673
青,5,10.49471987,2.219506855,2.493360481
胸,5,3.18564842,-8.188455462,-0.1456776615
滅,5,-0.2865418888,-0.9934121464,-5.344618432
補足,5,-3.597665195,0.02125513702,-1.510135404
型,5,-2.944660631,-3.889331911,10.65949911
起用,5,-3.596353302,4.143591711,-9.716601336
裁判,5,-2.628496265,5.490271576,-7.353056226
配置,5,-8.071520283,6.198219924,5.749009874
重傷,5,0.3638628587,-3.154748469,-4.917607495
工業,5,4.086090192,8.34036019,7.743931257
ライフ,5,-0.03363286992,-1.703515006,1.683345152
制御,5,-4.792478606,-2.551232914,6.236880646
隙間,5,-2.223879059,-5.311079497,6.385140812
輸送,5,-6.977916858,7.949771188,7.284639425
作用,5,-9.571069522,-6.973457295,1.982305717
外食,5,-0.06384853988,2.01251892,1.745126678
壁,5,2.414214516,-3.885311333,4.513465812
マラリア,5,-0.7353660173,-0.9001432581,-0.5753126252
手術,5,-5.168788511,-3.661632042,-1.83647014
ピアノ,5,1.030864758,-4.901666353,-0.7291525499
起源,5,0.7163179612,-1.636179299,-0.03670769675
入口,5,9.973683542,6.906014751,8.289573391
デザイン,5,-1.858761749,-1.388066014,3.108236859
まち,5,2.944766984,0.9753029014,1.029521922
報知,5,2.602355224,1.635624112,0.7001886475
リサーチ,5,0.9801897499,1.398917752,0.2157479462
リレー,5,0.1220093398,0.1194543671,1.942692887
ダウンロード,5,-7.513261107,0.3483832845,-0.1259230377
土地,5,-1.90399606,3.456329607,2.109470243
テーブル,5,-1.865900226,-4.12405954,5.72404272
エステ,5,2.227497805,0.4410443987,0.03372586702
同時,5,-0.9600390404,-0.4963711661,2.923439437
分解,5,-11.50127238,-2.045312694,1.677937917
肉,5,0.5535125208,-9.400362209,-1.003410606
西,5,15.06628332,9.511330389,4.139473914
珈琲,5,2.770416024,0.8332328891,1.362149029
助,5,9.486846825,-3.681005457,-7.037290982
周知,5,-3.332099612,1.147448959,-2.002472955
公衆,5,-2.152095883,2.490711174,4.311786865
配合,5,-5.624982478,-1.41789861,0.9463713687
カーテン,5,-0.1818448464,-2.620273492,4.116172556
メガネ,5,2.945847701,-4.770894883,1.091061952
不全,5,-2.899086108,-2.087163445,0.08714150973
エキスパート,5,0.9704995682,-0.6821194133,-0.2317849381
安,5,9.08921927,2.11498196,-0.9173816266
文明,5,0.2393424903,-1.280306693,-1.246100635
びっくり,5,3.563000887,0.2014939909,0.6561501678
赴任,5,-0.1641548114,7.9504232,-8.405826674
訳,5,5.427795216,-0.8831490239,-5.970737155
遠隔,5,-3.515392746,1.201687191,4.021988067
排出,5,-10.32683369,1.775478167,3.611041195
念頭,5,-1.49006768,-1.138709807,0.1768365585
新春,5,5.922043371,-0.5380354872,-1.109457021
中核,5,-0.6672145516,4.720625955,0.2259583563
川,5,19.21794164,6.795931179,2.278792186
能,5,6.069363644,0.677192691,1.365210556
風景,5,4.758813335,-1.648378146,1.896564436
完,5,3.007787981,0.6876625906,-3.349604182
フロア,5,-1.636748571,-1.054418815,5.773007138
ビール,5,0.6848410638,-1.22686091,2.239327801
メリット,5,-6.318936569,-3.061285576,4.329083128
フェス,5,2.074218501,0.6515770795,0.5272996124
修行,5,1.017749079,-2.206931282,-7.542914337
進路,5,-2.232410509,-0.1493048023,1.861979392
短歌,5,3.475670563,-1.60418182,-1.723651862
臭,5,-0.7845496351,-9.465179037,1.272734874
島,5,16.20823497,7.850387026,2.351514419
死骸,5,0.4336049855,-1.425074818,0.4573398124
新種,5,0.8313556027,-1.257933196,0.8783271765
壱,5,7.599559695,0.8937548479,-0.9592087531
何事,5,1.151525996,-3.738942352,-3.021861956
ショック,5,-1.496472217,-6.586571596,-3.589473855
結合,5,-9.901178196,-3.524567673,1.807510369
ブッダ,5,1.845655458,-1.730459562,-1.138947558
被災,5,-4.307604973,8.045087502,-2.477691123
系列,5,-0.3422710496,0.7541839844,3.603627868
討論,5,-2.165814685,-0.1113060796,-4.530369214
欠席,5,-2.450504857,2.623782789,-6.880957504
偏向,5,-2.36981961,-1.135262619,0.8637980204
公立,5,-2.489363669,5.954497495,1.994065485
念,5,-4.354037998,-4.355830258,-3.862568469
ポケット,5,-0.3050037413,-3.727833006,3.785140206
コメ,5,0.6439025699,0.2248578687,0.9716117395
週刊,5,5.399000454,-1.693532912,-3.040604806
新設,5,-1.775171688,13.13148533,4.462073598
全面,5,-3.368959135,3.211761588,1.553808386
正統,5,0.003395506299,-2.687125855,-6.618170619
庵,5,11.06223222,0.2137805811,-1.968563347
ステンレス,5,-1.92902788,-2.422138881,6.963843713
推計,5,-4.193751725,3.090648202,-2.086633991
沿線,5,1.154706463,5.915599949,5.646264896
順,5,4.616804793,-0.9409063982,1.053858739
貧困,5,-3.973733431,-0.06491773392,-1.77355095
緊迫,5,-1.968961355,-0.1997678748,-2.558521882
後者,5,-2.398033649,-2.36211844,2.499430884
環,5,3.700271722,2.878795305,7.839956154
ドーム,5,2.337953144,0.6864479631,4.23167837
トラブル,5,-5.51448776,-2.805187945,-0.6390154753
カバー,5,-4.482184235,0.08027868195,1.707966045
永住,5,-1.472331274,4.031164453,-3.449555101
ブイ,5,0.9897254766,0.2349819234,1.310096121
丸,5,12.09568492,-0.06002346261,2.763040464
足,5,4.085627897,1.799023199,0.9408385839
執行,5,-3.87217901,6.499959067,-5.347748928
奥,5,10.83211384,2.802561181,1.327748564
根絶,5,-2.095164378,1.103439601,-3.006634666
現役,5,0.9416433922,0.7922748025,-4.404130456
療法,5,-2.447605454,-3.643349623,0.8210665422
思,5,1.425384959,-11.10766842,-6.140092377
ロケ,5,3.927312202,1.705238022,0.5447347759
拉致,5,-2.449928356,3.437211229,-10.22943654
正義,5,3.688620807,-3.388667653,-7.69248147
ユニット,5,-2.244420651,-3.689698679,4.104443479
共存,5,-5.064549007,0.8665424962,-2.625872123
至高,5,1.943381221,-1.131224626,-1.05434147
水害,5,-1.135996045,2.218092324,1.633742385
うどん,5,4.437040807,0.4718994155,2.246076215
初動,5,0.7005661798,0.03968671536,0.3711229966
啓蒙,5,-1.674643507,-0.3648672473,-4.726818892
近郊,4,1.573454852,6.040655151,4.577705098
配達,4,-2.752720968,2.686162539,-0.5370184601
エイズ,4,-0.1369142339,-0.4718219733,-2.939685431
エボラ,4,1.138057415,-0.2268126263,0.5624823444
リアルタイム,4,-3.541815135,-2.0138149,2.123276973
テクノロジー,4,-1.709252478,-1.167616374,0.9276286572
設備,4,-5.697207866,2.794147844,12.1906157
勝負,4,0.6880388631,-6.309883041,-4.384986767
電池,4,-5.203175786,-2.772433689,8.416745958
論理,4,-4.744076923,-5.487710259,-1.15303215
照度,4,-0.4957567849,-1.336321757,3.013131813
テナー,4,1.307988373,-0.2445891532,0.474595026
サル,4,2.829710073,-3.882118593,-0.4100381563
プレー,4,-6.138004625,-1.676675958,-6.510388989
妻,4,8.88412184,-2.378191394,-5.010941082
地,4,6.775121218,6.906591606,5.955146695
ついで,4,2.801197962,1.821099861,0.01266950519
皇室,4,0.5747256647,1.666114663,-3.711591669
グローバル,4,-1.144220125,-0.04893507914,1.002505536
泡,4,0.2931809829,-6.129198166,6.991221178
支部,4,5.105609841,7.316560215,-1.149651048
フェーズ,4,-0.6048413864,-0.4572850593,1.146280724
ベッド,4,0.2267305068,-4.644940634,2.505675188
急減,4,-0.9577334458,1.293610171,-0.3387400348
アンサンブル,4,0.1320338922,-1.44098224,0.7461189651
受,4,0.007291320771,0.0729551916,-2.912838578
先物,4,-0.7465274928,1.472041252,1.733648171
ノーマル,4,-0.6914340075,-2.426985817,2.345173907
マネー,4,-1.577797853,0.3223457574,2.763161356
葬式,4,3.010270433,-1.752347121,-1.62810994
言,4,0.6101573046,-11.58228713,-6.610972845
かも,4,2.075014589,-0.5360108544,-0.1488511409
モーニング,4,4.633001979,-0.3935549694,-1.596644162
ざ,4,1.949038675,-0.6680411606,0.6778970288
返却,4,-4.239267249,3.661098085,-1.619146156
すき,4,3.1552133,1.046209031,0.8179600706
スクリーニング,4,-0.575385939,-0.1329668811,0.2229084839
隣,4,6.357138797,1.97686869,1.99356935
パネル,4,-2.492537497,-4.250651005,7.795224416
スポンサー,4,-1.651753388,0.4516992067,0.4830627712
表情,4,0.4543682046,-10.47331916,-2.413475251
汚染,4,-7.644286254,1.828750645,0.8223223097
直筆,4,2.430604869,-0.3471921496,-1.115712627
性格,4,0.3136730244,-9.547172179,-4.366127144
文句,4,1.014504502,-4.990082369,-2.43967934
チャーハン,4,1.766160539,-0.523023582,0.8030943009
理念,4,-2.666417299,-0.9629784617,-3.153599834
酵素,4,-5.999643728,-5.143798185,3.728728416
品質,4,-7.690430702,-3.253518968,5.818503756
糖,4,-2.314968553,-4.687085676,5.275361837
天候,4,-3.33661468,-0.7205546193,2.098961324
ヘルス,4,1.665649854,0.1457556173,0.4766443401
マニュアル,4,-2.49691666,-2.492225347,3.144921453
確,4,-7.329407759,-7.887986625,-1.031082128
ソース,4,-1.958012536,-4.074109614,4.170466217
豚,4,4.10650376,-4.465974578,1.254283264
注射,4,-4.062320596,-2.290702783,0.08027598469
部門,4,-0.08663667485,3.802804223,3.628704016
虫,4,2.82929132,-6.42747823,2.543686539
一種,4,-1.936439602,-5.137527366,2.712807513
先端,4,-1.388439251,-3.530146709,7.544432249
乾性,4,0.4900636773,-0.9622888916,1.619259313
在,4,-0.6477923934,5.209015703,-2.371719024
犬,4,7.774829515,-3.04464225,-1.24301543
アレルギー,4,-1.787247211,-3.63844917,1.035675384
脚本,4,6.455069657,-2.638587849,-3.961209522
愛車,4,1.51036105,-1.834640372,-0.05220299464
網羅,4,-5.685640639,2.529108314,-1.910673173
永遠,4,3.995618763,-4.973722483,-4.534293067
いち,4,3.004691297,0.346212392,0.4113832387
まわり,4,2.62477006,0.5904631525,1.440308284
初日,4,3.301257486,-0.1029032696,1.082715559
粉,4,-0.7186105583,-4.836718497,3.146343637
マーク,4,-1.848007778,-1.302338298,2.363214354
修正,4,-9.579942578,0.3583809752,-1.643085762
デスク,4,2.370643637,0.1924068233,0.8542248422
